konu,soru,secenekler,dogru,cozum
Mantık,"Bir yazılım şirketi, geliştirdiği yeni mobil uygulamanın piyasaya sürülme şartlarını aşağıdaki önermelerle belirlemiştir: p: ""Uygulama temel özellik testlerinden başarıyla geçti."" q: ""Uygulamanın kullanıcı arayüzü tasarımı tamamlandı."" r: ""Uygulama için pazarlama stratejisi belirlendi."" Şirket CEO'sunun belirlediği kurala göre, ""Uygulama temel özellik testlerinden başarıyla geçtiyse VEYA kullanıcı arayüzü tasarımı tamamlandıysa, ANCAK VE ANCAK pazarlama stratejisi belirlenMEDİYSE, uygulama piyasaya sürülecektir."" Bu kurala göre uygulama piyasaya sürüldüğünde, ilgili önerme doğru (1) değerini almaktadır. Uygulama henüz piyasaya sürülmediğine göre, aşağıdakilerden hangisi kesinlikle doğrudur?","{""A"": ""Uygulama temel özellik testlerinden başarıyla geçmiştir."", ""B"": ""Uygulamanın kullanıcı arayüzü tasarımı tamamlanmıştır."", ""C"": ""Uygulama için pazarlama stratejisi belirlenmiştir."", ""D"": ""Uygulama için pazarlama stratejisi belirlendiyse, temel özellik testleri başarıyla geçmiştir veya kullanıcı arayüzü tasarımı tamamlanmıştır."", ""E"": ""Uygulama temel özellik testlerinden başarıyla geçmemiş veya kullanıcı arayüzü tasarımı tamamlanmamıştır.""}",D,"Şirketin belirlediği kuralı mantık sembolleriyle ifade edelim: (p V q) <=> (~r) Uygulama henüz piyasaya sürülmediğine göre, bu önerme yanlış (0) değerini almaktadır: (p V q) <=> (~r) = 0 İki önermenin ancak ve ancak (<=>) bağlacıyla yanlış sonuç vermesi için, önermelerin doğruluk değerlerinin farklı olması gerekir. Yani: Durum 1: (p V q) = 1 ve (~r) = 0 Durum 2: (p V q) = 0 ve (~r) = 1 Bu iki durumu inceleyelim: Durum 1: (p V q) = 1 ve (~r) = 0 * (~r) = 0 ise, r = 1'dir. (Pazarlama stratejisi belirlendi.) * (p V q) = 1 ise, p=1 veya q=1 (veya her ikisi de 1) olabilir. (Temel özellik testleri geçildi veya kullanıcı arayüzü tasarımı tamamlandı.) Durum 2: (p V q) = 0 ve (~r) = 1 * (p V q) = 0 ise, p = 0 ve q = 0'dır. (Temel özellik testleri geçilemedi ve kullanıcı arayüzü tasarımı tamamlanmadı.) * (~r) = 1 ise, r = 0'dır. (Pazarlama stratejisi belirlenmedi.) Şimdi seçenekleri bu iki duruma göre değerlendirelim: A) p önermesi doğrudur. (Durum 1'de p=0 olabilir, Durum 2'de p=0. Kesinlikle doğru değildir.) B) q önermesi doğrudur. (Durum 1'de q=0 olabilir, Durum 2'de q=0. Kesinlikle doğru değildir.) C) r önermesi doğrudur. (Durum 1'de r=1, Durum 2'de r=0. Kesinlikle doğru değildir.) D) Uygulama için pazarlama stratejisi belirlendiyse, temel özellik testleri başarıyla geçmiştir veya kullanıcı arayüzü tasarımı tamamlanmıştır. Bu ifade r => (p V q) şeklinde yazılır. * Durum 1: r=1 ve (p V q)=1. O zaman 1 => 1 önermesi doğrudur. * Durum 2: r=0 ve (p V q)=0. O zaman 0 => 0 önermesi doğrudur. Her iki durumda da önerme doğru olduğu için, bu ifade kesinlikle doğrudur. E) Uygulama temel özellik testlerinden başarıyla geçmemiş veya kullanıcı arayüzü tasarımı tamamlanmamıştır. Bu ifade (~p V ~q) şeklinde yazılır. Bu ifade ~(p ^ q) ile denktir. * Durum 1: (p V q)=1 olduğunda, p=1 ve q=1 de olabilir. Bu durumda (~p V ~q) = (0 V 0) = 0 olur. Kesinlikle doğru değildir. Bu durumda, kesinlikle doğru olan ifade D seçeneğidir."
Mantık,"Bir yerel fırın olan 'Bereket Fırını'nın sahibi Hüseyin Usta, yaklaşan bayram için özel üretim planları yapmaktadır. Usta'nın üç ana özel ürünü vardır: ekşi mayalı ekmek (p), artizan kurabiyeler (q) ve meyveli tartlar (r). Hüseyin Usta'nın bu ürünlerle ilgili aldığı kararlar aşağıdaki önermelerle ifade edilmiştir ve bu önermelerin hepsi doğru olarak kabul edilmektedir: p: ""Bereket Fırını, özel ekşi mayalı ekmek üretecek."" q: ""Bereket Fırını, özel artizan kurabiyeler üretecek."" r: ""Bereket Fırını, özel meyveli tartlar üretecek."" Verilen önermeler: I. p => (q ^ r) II. r' => p III. (q V p)' Bu bilgilere göre, aşağıdaki önermelerden hangisi kesinlikle yanlıştır?","{""A"": ""Bereket Fırını, özel ekşi mayalı ekmek üretmeyecek veya özel artizan kurabiyeler üretmeyecek."", ""B"": ""Eğer Bereket Fırını, özel artizan kurabiyeler üretmezse, özel meyveli tartlar üretecek."", ""C"": ""Bereket Fırını, özel ekşi mayalı ekmek üretecek ve özel meyveli tartlar üretmeyecek."", ""D"": ""Bereket Fırını, özel meyveli tartlar üretecek veya özel artizan kurabiyeler üretmeyecek."", ""E"": ""Bereket Fırını'nın özel ekşi mayalı ekmek üretmesi ile özel artizan kurabiyeler üretmesi denk ise özel meyveli tartlar üretecek.""}",C,"Verilen önermelerin hepsi doğrudur: I. p => (q ^ r) ≡ 1 II. r' => p ≡ 1 III. (q V p)' ≡ 1 III. önermeden başlayalım: (q V p)' ≡ 1 ise, (q V p) ≡ 0 demektir. Bir 'veya' (V) önermesinin yanlış olabilmesi için her iki önermenin de yanlış olması gerekir. Bu durumda q ≡ 0 ve p ≡ 0 bulunur. Şimdi bu değerleri diğer önermelerde kullanalım: II. önermede p ≡ 0 değerini yerine koyalım: r' => 0 ≡ 1. Bir 'ise' (=>) önermesinin doğru olması ve sonucunun (0) yanlış olması durumunda, öncülün de (r') yanlış olması gerekir. Yani r' ≡ 0 olur. Buradan r ≡ 1 bulunur. I. önermede p ≡ 0 değerini yerine koyalım: 0 => (q ^ r) ≡ 1. Bir 'ise' (=>) önermesinin öncülü yanlış olduğunda, sonuç ne olursa olsun önerme daima doğru (1) olur. Bu önerme q ve r'nin değerlerini teyit eder ancak yeni bilgi sağlamaz. Sonuç olarak, önermelerin doğruluk değerleri şunlardır: p ≡ 0 (Ekşi mayalı ekmek üretilmeyecek) q ≡ 0 (Artizan kurabiyeler üretilmeyecek) r ≡ 1 (Meyveli tartlar üretilecek) Şimdi seçenekleri kontrol edelim: A) p' V q ≡ 0' V 0 ≡ 1 V 0 ≡ 1 (Doğru) B) q' => r ≡ 0' => 1 ≡ 1 => 1 ≡ 1 (Doğru) C) p ^ r' ≡ 0 ^ 1' ≡ 0 ^ 0 ≡ 0 (Yanlış) D) r V q' ≡ 1 V 0' ≡ 1 V 1 ≡ 1 (Doğru) E) (p <=> q) => r ≡ (0 <=> 0) => 1 ≡ 1 => 1 ≡ 1 (Doğru) Kesinlikle yanlış olan önerme C seçeneğidir."
Fonksiyonlar,"Bir kargo firması, taşıma ücretini paketlerin teslim edileceği mesafeye (x km) göre belirlemektedir. Uygulanan tarife aşağıdaki gibidir: - İlk 10 km için sabit bir hizmet bedeli olan 20 TL'ye ek olarak her km için 6 TL alınır. - 10 km'den sonraki her ek km için ise 4 TL alınır. Bu kargo firmasıyla paket gönderen iki müşteriden, - Birincisi A şehrine gönderdiği paket için 68 TL ödemiştir. - İkincisi B şehrine gönderdiği paket için 100 TL ödemiştir. Buna göre, A şehri ile B şehri arasındaki mesafeler farkının mutlak değeri kaç kilometredir?","{""A"": ""5"", ""B"": ""7"", ""C"": ""8"", ""D"": ""10"", ""E"": ""12""}",B,"Kargo ücretini f(x) olarak tanımlayalım. 1. durum: 0 < x <= 10 km için f(x) = 20 (sabit ücret) + 6x (km başına ücret) = 20 + 6x 2. durum: x > 10 km için İlk 10 km için ücret: 20 + 6*10 = 80 TL Kalan (x-10) km için ücret: 4*(x-10) TL f(x) = 80 + 4(x-10) = 80 + 4x - 40 = 4x + 40 Fonksiyonumuz: f(x) = { 20 + 6x, eğer 0 < x <= 10 { 4x + 40, eğer x > 10 Şimdi verilen ücretlere göre mesafeleri bulalım: Birinci müşteri A şehrine 68 TL ödemiş: Önce 1. durumu deneyelim: 20 + 6x_A = 68 => 6x_A = 48 => x_A = 8 km. Bulduğumuz 8 km değeri, 1. durumun koşulunu (x <= 10) sağladığı için doğrudur. Yani A şehri 8 km uzaklıktadır. İkinci müşteri B şehrine 100 TL ödemiş: Önce 1. durumu deneyelim: 20 + 6x_B = 100 => 6x_B = 80 => x_B = 80/6 = 40/3 km. (Yaklaşık 13.33 km) Bu değer, 1. durumun koşulunu (x <= 10) sağlamadığı için yanlıştır. O halde 2. durumu kullanmalıyız: 4x_B + 40 = 100 => 4x_B = 60 => x_B = 15 km. Bulduğumuz 15 km değeri, 2. durumun koşulunu (x > 10) sağladığı için doğrudur. Yani B şehri 15 km uzaklıktadır. A şehri ile B şehri arasındaki mesafeler farkının mutlak değeri: |x_A - x_B| = |8 - 15| = |-7| = 7 km."
Fonksiyonlar,"Bir binanın merkezi ısıtma sistemi, dış ortam sıcaklığına göre iç mekan sıcaklığını ayarlamaktadır. Dış ortam sıcaklığı x derece Celsius olduğunda, iç mekan sıcaklığı I(x) derece Celsius fonksiyonu ile belirlenmektedir. I(x) fonksiyonu doğrusal bir biçimde çalışmaktadır. Dış ortam sıcaklığı 10 derece olduğunda iç mekan sıcaklığı 25 derece, dış ortam sıcaklığı 20 derece olduğunda ise iç mekan sıcaklığı 20 derece olarak ayarlanmaktadır. Binanın sakinleri, iç mekan sıcaklığının dış ortam sıcaklığından 15 derece daha fazla olduğu bir durumu ideal kabul etmektedir. Bu durumda dış ortam sıcaklığı kaç derece olmalıdır?","{""A"": ""5"", ""B"": ""8"", ""C"": ""10"", ""D"": ""20"", ""E"": ""15""}",C,"I(x) doğrusal bir fonksiyon olduğu için I(x) = ax + b şeklinde yazılabilir. Verilen bilgilere göre: 1) Dış ortam 10 derece iken iç mekan 25 derece: I(10) = 25 => 10a + b = 25 2) Dış ortam 20 derece iken iç mekan 20 derece: I(20) = 20 => 20a + b = 20 İkinci denklemden birinci denklemi çıkaralım: (20a + b) - (10a + b) = 20 - 25 10a = -5 a = -1/2 Şimdi a değerini birinci denklemde yerine koyalım: 10(-1/2) + b = 25 -5 + b = 25 b = 30 Buna göre, iç mekan sıcaklığı fonksiyonu I(x) = (-1/2)x + 30 olarak bulunur. Binanın sakinleri, iç mekan sıcaklığının dış ortam sıcaklığından 15 derece daha fazla olmasını ideal kabul etmektedir. Bu durumu matematiksel olarak I(x) = x + 15 şeklinde ifade edebiliriz. Şimdi iki ifadeyi birbirine eşitleyelim: (-1/2)x + 30 = x + 15 Denklemi çözmek için x'li terimleri bir tarafa, sabit terimleri diğer tarafa toplayalım: 30 - 15 = x + (1/2)x 15 = (3/2)x x'i bulmak için her iki tarafı 2/3 ile çarpalım: x = 15 * (2/3) x = 30/3 x = 10 Bu durumda dış ortam sıcaklığı 10 derece olmalıdır."
Fonksiyonlar,"Bir taksi uygulaması olan 'Gezgin'in ücretlendirme tarifesi şu şekildedir: - Her yolculuk için sabit bir açılış ücreti 12 TL'dir. - İlk 7 kilometre (7 km dahil) için kilometre başına 3 TL ücret alınır. - 7 kilometreden sonraki her kilometre için (yani 7 km'yi aşan kısım için) kilometre başına 2 TL ücret alınır. Buna göre, bu uygulama ile 11 kilometrelik bir yolculuk yapan bir müşterinin ödeyeceği ücret ile 5 kilometrelik bir yolculuk yapan başka bir müşterinin ödeyeceği ücret arasındaki fark kaç TL'dir?","{""A"": ""12"", ""B"": ""15"", ""C"": ""14"", ""D"": ""18"", ""E"": ""20""}",C,"1. Yolculuk ücretini mesafeye (x km) bağlı bir fonksiyon olarak tanımlayalım: - Eğer 0 < x <= 7 ise, f(x) = 12 (açılış) + 3x (ilk 7 km ücreti). - Eğer x > 7 ise, f(x) = 12 (açılış) + (3 * 7) (ilk 7 km ücreti) + 2 * (x - 7) (7 km'den sonraki kısım ücreti). Bu durumda, f(x) = 12 + 21 + 2x - 14 = 19 + 2x olur. 2. 11 kilometrelik yolculuğun ücretini hesaplayalım (x = 11 > 7 olduğu için ikinci kural kullanılır): f(11) = 19 + 2 * 11 = 19 + 22 = 41 TL. 3. 5 kilometrelik yolculuğun ücretini hesaplayalım (x = 5 <= 7 olduğu için birinci kural kullanılır): f(5) = 12 + 3 * 5 = 12 + 15 = 27 TL. 4. İki yolculuk arasındaki ücret farkını bulalım: Fark = f(11) - f(5) = 41 - 27 = 14 TL."
Fonksiyonlar,"Bir kahve dükkanının günlük karı, satılan kahve sayısına (x) bağlı olarak değişmektedir. Dükkanın günlük sabit gideri 200 TL'dir. Satılan her bir kahveden elde edilen gelir 15 TL'dir. Ancak, günlük 50 adetten fazla kahve satıldığında, 50 adedin üzerindeki her bir kahve için gelir 15 TL yerine 20 TL olarak hesaplanmaktadır. Buna göre, dükkanın bir günde 650 TL kar elde edebilmesi için o gün kaç adet kahve satması gerekir?","{""A"": ""45"", ""B"": ""50"", ""C"": ""55"", ""D"": ""57"", ""E"": ""60""}",C,"Dükkanın günlük kar fonksiyonunu (K(x)) belirleyelim: 1. Eğer satılan kahve sayısı (x) 50 veya daha az ise (0 <= x <= 50): Her kahveden 15 TL gelir elde edilir. Günlük sabit gider 200 TL'dir. K(x) = 15x - 200 2. Eğer satılan kahve sayısı (x) 50'den fazla ise (x > 50): İlk 50 kahveden (50 * 15) = 750 TL gelir elde edilir. 50 adedin üzerindeki (x - 50) adet kahveden ise her biri için 20 TL gelir elde edilir. Yani (x - 50) * 20 TL. Toplam gelir = 750 + 20(x - 50) Günlük sabit gider 200 TL'dir. K(x) = 750 + 20(x - 50) - 200 K(x) = 750 + 20x - 1000 - 200 K(x) = 20x - 450 Şimdi, dükkanın 650 TL kar elde etmesi için kaç adet kahve satılması gerektiğini bulalım: Durum 1: 0 <= x <= 50 için 15x - 200 = 650 15x = 850 x = 850 / 15 = 170 / 3 Bu değer yaklaşık 56.67'dir. Ancak bu değer 0 <= x <= 50 koşulunu sağlamaz. Dolayısıyla bu aralıkta 650 TL kar elde edilemez. Durum 2: x > 50 için 20x - 450 = 650 20x = 1100 x = 1100 / 20 x = 55 Bu değer x > 50 koşulunu sağlar (55 > 50). Dolayısıyla dükkanın 650 TL kar elde etmesi için 55 adet kahve satması gerekir."
Fonksiyonlar,"Bir konfeksiyon atölyesi, ürettiği özel tasarım tişörtler için kumaş maliyetini belirlemektedir. Üretilen 'x' adet tişört için gerekli olan kumaş miktarı (metrekare cinsinden) F(x) = ax + b fonksiyonu ile, kullanılan 'f' metrekare kumaşın maliyeti (TL cinsinden) ise K(f) = 10f + 5 fonksiyonu ile hesaplanmaktadır. Atölye, - 20 adet tişört üretildiğinde toplam kumaş maliyetinin 255 TL olduğunu, - 30 adet tişört üretildiğinde toplam kumaş maliyetinin 355 TL olduğunu belirlemiştir. Buna göre, atölye 45 adet tişört ürettiğinde toplam kumaş maliyeti kaç TL olur?","{""A"": ""455"", ""B"": ""495"", ""C"": ""505"", ""D"": ""515"", ""E"": ""545""}",C,"Toplam kumaş maliyeti K(F(x)) şeklinde hesaplanır. K(F(x)) = K(ax + b) = 10(ax + b) + 5 = 10ax + 10b + 5. Bu fonksiyona G(x) diyelim: G(x) = 10ax + 10b + 5. Verilen bilgilere göre: 1. 20 adet tişört için maliyet 255 TL: G(20) = 10a(20) + 10b + 5 = 255 200a + 10b + 5 = 255 200a + 10b = 250 (Denklem 1'i 10'a bölelim: 20a + b = 25) 2. 30 adet tişört için maliyet 355 TL: G(30) = 10a(30) + 10b + 5 = 355 300a + 10b + 5 = 355 300a + 10b = 350 (Denklem 2'yi 10'a bölelim: 30a + b = 35) Şimdi iki denklemi çözelim: (30a + b) - (20a + b) = 35 - 25 10a = 10 a = 1 a = 1 değerini 20a + b = 25 denklemine yerine koyalım: 20(1) + b = 25 20 + b = 25 b = 5 Buna göre, F(x) = 1x + 5 = x + 5 bulunur. Toplam maliyet fonksiyonu ise G(x) = K(F(x)) = 10(x + 5) + 5 = 10x + 50 + 5 = 10x + 55 olur. Atölye 45 adet tişört ürettiğinde toplam kumaş maliyetini bulmak için x = 45 değerini G(x) fonksiyonunda yerine koyalım: G(45) = 10(45) + 55 = 450 + 55 = 505 TL."
Fonksiyonlar,"Bir akıllı bileklik, kullanıcının gün içinde attığı adım sayısına (x) bağlı olarak harcadığı enerji miktarını (kalori cinsinden, K) K(x) = x/10 + 20 fonksiyonu ile hesaplamaktadır. Bileklik üzerindeki bir motivasyon uygulaması ise, gün içinde harcanan toplam enerji miktarına (K) bağlı olarak kullanıcının elde ettiği başarı puanını (P) P(K) = K/2 - 30 fonksiyonu ile belirlemektedir. Bu bilekliği kullanan bir kişinin, gün sonunda elde ettiği başarı puanının 70 olduğu bilindiğine göre, o gün kaç adım atmıştır?","{""A"": ""200"", ""B"": ""500"", ""C"": ""1000"", ""D"": ""1060"", ""E"": ""1800""}",E,"Öncelikle başarı puanı (P) 70 olarak verilmiştir. P(K) = K/2 - 30 olduğuna göre, K/2 - 30 = 70 eşitliğinden K değerini buluruz. K/2 = 70 + 30 K/2 = 100 K = 200 kalori. Bu K değeri, harcanan toplam enerji miktarını (kalori) temsil etmektedir. Şimdi bu K değerini adım sayısına (x) bağlı enerji fonksiyonu K(x) = x/10 + 20'de yerine koyarız. x/10 + 20 = 200 x/10 = 200 - 20 x/10 = 180 x = 180 * 10 x = 1800 adım. Doğru cevap 1800'dür."
Fonksiyonlar,"Bir dijital yayın platformu olan 'FilmBox', aylık abonelik ücretini kullanıcıların izledikleri içerik süresine göre belirlemektedir. Aylık temel abonelik ücreti 25 TL'dir. Kullanıcılar ilk 50 saatlik izleme süresi için saat başına 0,6 TL ek ücret öderken, 50 saati aşan her bir saat için ek ücret 0,9 TL olmaktadır. Buna göre, bir ayda 73 TL abonelik ücreti ödeyen bir kullanıcının o ay toplam kaç saat içerik izlediğini bulunuz.","{""A"": ""60"", ""B"": ""65"", ""C"": ""70"", ""D"": ""75"", ""E"": ""80""}",C,"İzleme süresi x saat ve abonelik ücreti U(x) olsun. 1) 0 <= x <= 50 için: U(x) = 25 + 0.6x 2) x > 50 için: U(x) = 25 + (0.6 * 50) + 0.9 * (x - 50) = 25 + 30 + 0.9x - 45 = 10 + 0.9x Ödenen ücret 73 TL olduğundan: Durum 1 kontrolü (0 <= x <= 50): 73 = 25 + 0.6x => 48 = 0.6x => x = 80. Bu değer 0 <= x <= 50 şartını sağlamaz. Durum 2 kontrolü (x > 50): 73 = 10 + 0.9x => 63 = 0.9x => x = 70. Bu değer x > 50 şartını sağlar. Dolayısıyla, kullanıcı 70 saat içerik izlemiştir."
Fonksiyonlar,"Özel bir bitkinin haftalık boy uzaması (cm cinsinden), günlük ortalama güneşlenme süresine (saat cinsinden x) bağlı olarak G(x) = 2x + 4 fonksiyonu ile modellenmiştir. Günlük ortalama güneşlenme süresi (x) ise, günlük ortalama bulutluluk oranına (yüzde cinsinden c) bağlı olarak S(c) = 10 - c/25 fonksiyonu ile belirlenmektedir. Geçtiğimiz hafta boyu 16 cm uzayan bu bitkinin bulunduğu ortamdaki günlük ortalama bulutluluk oranı yüzde kaçtır?","{""A"": ""0"", ""B"": ""40"", ""C"": ""100"", ""D"": ""50"", ""E"": ""25""}",C,"Bitkinin boyu 16 cm uzadığına göre, G(x) = 16 olmalıdır. 2x + 4 = 16 2x = 12 x = 6 saat (günlük ortalama güneşlenme süresi). Şimdi bu güneşlenme süresini S(c) fonksiyonunda yerine koyarak bulutluluk oranını bulalım: S(c) = x 10 - c/25 = 6 -c/25 = 6 - 10 -c/25 = -4 c/25 = 4 c = 4 * 25 c = 100 Bu durumda, günlük ortalama bulutluluk oranı yüzde 100'dür."
Fonksiyonlar,"Bir yardım kuruluşu, bağışlanan eşyaların tahmini değerine göre bir 'destek puanı' belirlemekte ve bu puanlara göre ihtiyaç sahibi ailelere nakdi yardım sağlamaktadır. Bağışlanan bir eşyanın tahmini değeri x (TL) olmak üzere, elde edilen destek puanı f(x) = x/20 + 10 fonksiyonu ile hesaplanmaktadır. Elde edilen toplam destek puanı p olmak üzere, ailelere sağlanan nakdi yardım miktarı g(p) = 5p + 50 (TL) fonksiyonu ile belirlenmektedir. Bu kuruluştan 225 TL nakdi yardım alan bir ailenin yardımının, tek bir eşya bağışı ile karşılandığı bilindiğine göre, bağışlanan bu eşyanın tahmini değeri kaç TL'dir?","{""A"": ""400"", ""B"": ""450"", ""C"": ""500"", ""D"": ""600"", ""E"": ""900""}",C,"1. Yardım miktarı g(p) = 225 TL olduğuna göre, 5p + 50 = 225 denklemini çözelim. 2. 5p = 225 - 50 = 175. 3. p = 175 / 5 = 35 destek puanı. 4. Elde edilen destek puanı f(x) = 35 olduğuna göre, x/20 + 10 = 35 denklemini çözelim. 5. x/20 = 35 - 10 = 25. 6. x = 25 * 20 = 500 TL."
Fonksiyonlar,"Bir telekomünikasyon şirketi, abonelerine internet kullanım miktarına (x GB) göre iki farklı aylık paket sunmaktadır. **Paket A:** Aylık sabit ücreti 80 TL'dir. Bu pakete 10 GB internet kullanımı dahildir. 10 GB üzeri her 1 GB kullanım için ek 5 TL ücret alınır. **Paket B:** Aylık sabit ücreti 120 TL'dir. Bu pakete 20 GB internet kullanımı dahildir. 20 GB üzeri her 1 GB kullanım için ek 3 TL ücret alınır. Buna göre, bir ay içinde toplam 25 GB internet kullanan bir abonenin Paket B'yi tercih etmesi durumunda, Paket A'ya göre kaç TL daha az ödeyeceğini bulunuz.","{""A"": ""15"", ""B"": ""25"", ""C"": ""20"", ""D"": ""30"", ""E"": ""40""}",C,"Paket A için 25 GB kullanım ücreti hesaplanır: 10 GB dahildir (80 TL). Fazla kullanım: 25 GB - 10 GB = 15 GB. Fazla kullanım ücreti: 15 GB * 5 TL/GB = 75 TL. Paket A toplam ücreti = 80 TL + 75 TL = 155 TL. Paket B için 25 GB kullanım ücreti hesaplanır: 20 GB dahildir (120 TL). Fazla kullanım: 25 GB - 20 GB = 5 GB. Fazla kullanım ücreti: 5 GB * 3 TL/GB = 15 TL. Paket B toplam ücreti = 120 TL + 15 TL = 135 TL. Paket B'nin Paket A'ya göre ne kadar daha az olduğunu bulmak için fark alınır: 155 TL (Paket A) - 135 TL (Paket B) = 20 TL. Dolayısıyla, Paket B'yi tercih eden abone 20 TL daha az öder."
Fonksiyonlar,"Bir şehir içi ulaşım uygulaması olan 'Hızlı Git', yolculuk ücretini belirlenmiş bir tarife üzerinden hesaplamaktadır. Bu tarife aşağıdaki gibidir: * Sabit Açılış Ücreti: 6 TL * Kilometre Başına Ücret: Gidilen her kilometre için 2,5 TL * Dakika Başına Ücret: Yolculuk süresinin her dakikası için 0,8 TL Uygulama, yoğun saatlerde yapılan yolculuklar için hesaplanan toplam ücrete %20 ek bir yoğunluk zammı uygulamaktadır. Bir müşteri, A noktasından B noktasına 12 km'lik bir yolculuk yapmış ve bu yolculuk için 52 TL ödemiştir. Eğer bu müşteri, aynı mesafedeki bu yolculuğu yoğun saatlerde ve ilk yolculuğuna göre 5 dakika daha uzun süren bir trafikte yapsaydı kaç TL öderdi?","{""A"": ""56,0"", ""B"": ""60,0"", ""C"": ""62,4"", ""D"": ""66,4"", ""E"": ""67,2""}",E,"Yolculuk ücreti fonksiyonu F(k, t) = 6 + 2,5k + 0,8t olarak tanımlanabilir. İlk yolculuk için verilenler: k=12 km, F=52 TL. 52 = 6 + 2,5 * 12 + 0,8t 52 = 6 + 30 + 0,8t 52 = 36 + 0,8t 16 = 0,8t t = 16 / 0,8 = 20 dakika. İkinci yolculuk için: Mesafe (k) = 12 km (aynı) Süre (t_yeni) = İlk yolculuk süresi + 5 dakika = 20 + 5 = 25 dakika. Yoğun saatler dışındaki yeni yolculuk ücreti (F_taban) hesaplanır: F_taban = 6 + 2,5 * 12 + 0,8 * 25 F_taban = 6 + 30 + 20 F_taban = 56 TL. Yoğun saatlerde %20 zam uygulanacağından, toplam ücret F_son = F_taban * (1 + 0,20) olacaktır. F_son = 56 * 1,2 = 67,2 TL."
